id,item_id,dept_id,cat_id,store_id,state_id,date,d,wm_yr_wk,wday,month,year,is_weekend,snap_CA,snap_TX,snap_WI,sell_price,sales
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-07-26,d_179,201130,2,7,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-07-27,d_180,201130,3,7,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-07-28,d_181,201130,4,7,2011,0,0,0,0,12.34,1
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-07-29,d_182,201130,5,7,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-07-30,d_183,201130,6,7,2011,1,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-07-31,d_184,201130,7,7,2011,1,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-01,d_185,201131,1,8,2011,0,0,0,1,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-02,d_186,201131,2,8,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-03,d_187,201131,3,8,2011,0,0,0,1,12.34,1
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-04,d_188,201131,4,8,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-05,d_189,201131,5,8,2011,0,0,0,1,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-06,d_190,201131,6,8,2011,1,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-07,d_191,201131,7,8,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-08,d_192,201132,1,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-09,d_193,201132,2,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-10,d_194,201132,3,8,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-11,d_195,201132,4,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-12,d_196,201132,5,8,2011,0,0,0,0,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-13,d_197,201132,6,8,2011,1,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-14,d_198,201132,7,8,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-15,d_199,201133,1,8,2011,0,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-16,d_200,201133,2,8,2011,0,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-17,d_201,201133,3,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-18,d_202,201133,4,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-19,d_203,201133,5,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-20,d_204,201133,6,8,2011,1,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-21,d_205,201133,7,8,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-22,d_206,201134,1,8,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-23,d_207,201134,2,8,2011,0,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-24,d_208,201134,3,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-25,d_209,201134,4,8,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-26,d_210,201134,5,8,2011,0,0,0,0,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-27,d_211,201134,6,8,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-28,d_212,201134,7,8,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-29,d_213,201135,1,8,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-30,d_214,201135,2,8,2011,0,0,0,0,12.34,1
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-08-31,d_215,201135,3,8,2011,0,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-01,d_216,201135,4,9,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-02,d_217,201135,5,9,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-03,d_218,201135,6,9,2011,1,0,0,1,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-04,d_219,201135,7,9,2011,1,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-05,d_220,201136,1,9,2011,0,0,0,1,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-06,d_221,201136,2,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-07,d_222,201136,3,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-08,d_223,201136,4,9,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-09,d_224,201136,5,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-10,d_225,201136,6,9,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-11,d_226,201136,7,9,2011,1,0,0,0,12.34,8
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-12,d_227,201137,1,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-13,d_228,201137,2,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-14,d_229,201137,3,9,2011,0,0,0,0,12.34,1
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-15,d_230,201137,4,9,2011,0,0,0,0,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-16,d_231,201137,5,9,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-17,d_232,201137,6,9,2011,1,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-18,d_233,201137,7,9,2011,1,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-19,d_234,201138,1,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-20,d_235,201138,2,9,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-21,d_236,201138,3,9,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-22,d_237,201138,4,9,2011,0,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-23,d_238,201138,5,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-24,d_239,201138,6,9,2011,1,0,0,0,12.34,7
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-25,d_240,201138,7,9,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-26,d_241,201139,1,9,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-27,d_242,201139,2,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-28,d_243,201139,3,9,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-29,d_244,201139,4,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-09-30,d_245,201139,5,9,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-01,d_246,201139,6,10,2011,1,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-02,d_247,201139,7,10,2011,1,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-03,d_248,201140,1,10,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-04,d_249,201140,2,10,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-05,d_250,201140,3,10,2011,0,0,0,1,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-06,d_251,201140,4,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-07,d_252,201140,5,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-08,d_253,201140,6,10,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-09,d_254,201140,7,10,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-10,d_255,201141,1,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-11,d_256,201141,2,10,2011,0,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-12,d_257,201141,3,10,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-13,d_258,201141,4,10,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-14,d_259,201141,5,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-15,d_260,201141,6,10,2011,1,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-16,d_261,201141,7,10,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-17,d_262,201142,1,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-18,d_263,201142,2,10,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-19,d_264,201142,3,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-20,d_265,201142,4,10,2011,0,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-21,d_266,201142,5,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-22,d_267,201142,6,10,2011,1,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-23,d_268,201142,7,10,2011,1,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-24,d_269,201143,1,10,2011,0,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-25,d_270,201143,2,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-26,d_271,201143,3,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-27,d_272,201143,4,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-28,d_273,201143,5,10,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-29,d_274,201143,6,10,2011,1,0,0,0,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-30,d_275,201143,7,10,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-10-31,d_276,201144,1,10,2011,0,0,0,0,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-01,d_277,201144,2,11,2011,0,0,0,1,12.34,1
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-02,d_278,201144,3,11,2011,0,0,0,1,12.34,1
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-03,d_279,201144,4,11,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-04,d_280,201144,5,11,2011,0,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-05,d_281,201144,6,11,2011,1,0,0,1,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-06,d_282,201144,7,11,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-07,d_283,201145,1,11,2011,0,0,0,0,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-08,d_284,201145,2,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-09,d_285,201145,3,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-10,d_286,201145,4,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-11,d_287,201145,5,11,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-12,d_288,201145,6,11,2011,1,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-13,d_289,201145,7,11,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-14,d_290,201146,1,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-15,d_291,201146,2,11,2011,0,0,0,0,10.49,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-16,d_292,201146,3,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-17,d_293,201146,4,11,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-18,d_294,201146,5,11,2011,0,0,0,0,12.34,6
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-19,d_295,201146,6,11,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-20,d_296,201146,7,11,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-21,d_297,201147,1,11,2011,0,0,0,0,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-22,d_298,201147,2,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-23,d_299,201147,3,11,2011,0,0,0,0,12.34,4
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-24,d_300,201147,4,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-25,d_301,201147,5,11,2011,0,0,0,0,12.34,5
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-26,d_302,201147,6,11,2011,1,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-27,d_303,201147,7,11,2011,1,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-28,d_304,201148,1,11,2011,0,0,0,0,12.34,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-29,d_305,201148,2,11,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-11-30,d_306,201148,3,11,2011,0,0,0,0,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-01,d_307,201148,4,12,2011,0,0,0,1,12.34,2
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-02,d_308,201148,5,12,2011,0,0,0,1,12.34,1
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-03,d_309,201148,6,12,2011,1,0,0,1,12.34,7
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-04,d_310,201148,7,12,2011,1,0,0,1,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-05,d_311,201149,1,12,2011,0,0,0,1,10.49,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-06,d_312,201149,2,12,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-07,d_313,201149,3,12,2011,0,0,0,0,10.49,3
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-08,d_314,201149,4,12,2011,0,0,0,0,12.34,0
HOUSEHOLD_1_001_WI_1_validation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2011-12-09,d_315,201149,5,12,2011,0,0,0,0,12.34,0
